variable,value,count
precinct,BUENA VISTA VREN FD,11
precinct,BUFFALO,8
precinct,BUFFALO BOX 1,21
precinct,BUFFALO LAKE,9
precinct,BUFFALO LAKE|40,2
precinct,BUH TOWNSHIP|35,2
precinct,BUHL VFD STATION,4
precinct,BUHL|80,3
precinct,BULL,44
precinct,BULL MOOSE TWP|60,3
precinct,BULLARD TWP.|20,3
precinct,BUNCOMBE,36
precinct,BUNGO TWP|65,3
precinct,BUNKER HILL 1,1
precinct,BUNKER HILL 2,1
precinct,BUNKER HILL 3,1
precinct,BUNRS-DOWNS,37
precinct,BURBANK TWP.|20,2
precinct,BURGAYS,24
precinct,BURGESS #1,26
precinct,BURGESS #2,26
precinct,BURGESS #3,29
precinct,BURGESS #4,26
precinct,BURGESS ELEM,48
precinct,BURKE TOWNSHIP,72
precinct,BURKE TWP.|15,2
precinct,BURKEVILLE VOLUNTEER,6
precinct,BURLEY 218,9
precinct,BURLINGTON 1,8
precinct,BURLINGTON 2,8
precinct,BURLINGTON 3,8
precinct,BURLINGTON 4,8
precinct,BURLINGTON 5,8
precinct,BURLINGTON 6,8
precinct,BURLINGTON 7,8
precinct,BURLINGTON 8,8
precinct,BURLINGTON TWP|20,2
precinct,BURN,36
precinct,BURN HILL,18
precinct,BURNSVILLE P-01|1210,3
precinct,BURNSVILLE P-02|1220,3
precinct,BURNSVILLE P-03|1230,3
precinct,BURNSVILLE P-04|1240,3
precinct,BURNSVILLE P-05|1250,3
precinct,BURNSVILLE P-06|1260,3
precinct,BURNSVILLE P-07|1270,3
precinct,BURNSVILLE P-08|1280,3
precinct,BURNSVILLE P-09|1290,3
precinct,BURNSVILLE P-10|1300,3
precinct,BURNSVILLE P-11|1310,3
precinct,BURNSVILLE P-12|1320,3
precinct,BURNSVILLE P-13|1330,3
precinct,BURNSVILLE P-14|1340,3
precinct,BURNSVILLE P-15|1350,3
precinct,BURNSVILLE P-16|1360,3
precinct,BURNSVILLE P-17|1370,3
precinct,BURNT BRANCH,30
precinct,BURNT CORN FIRE DEPT_,11
precinct,BURTON,1
precinct,BURTON 1A,26
precinct,BURTON 1B,28
precinct,BURTON 1C,26
precinct,BURTON 1D,22
precinct,BURTON 2A,23
precinct,BURTON 2B,26
precinct,BURTON 2C,26
precinct,BURTON 3,31
precinct,BURTON TWP|5,3
precinct,BURWELL (1371),28
precinct,BUSE TWP|40,2
precinct,BUSH RIVER,31
precinct,BUSH'S GROCERY,5
precinct,BUTLER,94
precinct,BUTLER TWP|45,3
precinct,BUTTERFIELD TWP|20,2
precinct,BUTTERFIELD|15,2
precinct,BUTTERNUT,22
precinct,BUTTERNUT VALLEY TWP|15,3
precinct,BUTTS CO COMM CENTER,32
precinct,BUTWD,32
precinct,BUX,36
precinct,BUYCK FIRE DEPT,10
precinct,BV WARD 1,80
precinct,BV WARD 2,90
precinct,BYLOR VOTING CTR-BANKSTON,7
precinct,BYNUM COMMUNITY CTR,4
precinct,BYROMVILLE,20
precinct,BYRON #1,28
precinct,BYRON #2,32
precinct,BYRON P-2|7,2
precinct,BYRON TWP.|15,3
precinct,BYRON TWP|70,3
precinct,BYRON|5,2
precinct,B_ N_ MABRA CENTER,6
precinct,Babbs Cotton Plant-07,27
precinct,Babbs/CottonPlant-08,39
precinct,Babbs/CottonPlant-09,39
precinct,Baca 19,335
precinct,Bacons Bridge,36
precinct,Bacons Bridge 2,38
precinct,Baconton,36
precinct,Bad Bayou,5
precinct,Badger,13
precinct,Bailey,23
precinct,Bainbridge Elementary School|pplaceid: 13881|pollid: 2103|electdist: 7|prec: 1,7
precinct,Bainbridge Elementary School|pplaceid: 13881|pollid: 3630|electdist: 7|prec: 3,7
precinct,Bainbridge-Coliseum,32
precinct,Baker 01,40
precinct,Baker 33,6
precinct,Baker's Chapel,1
precinct,Bakers,12
precinct,Bald Hills,9
precinct,Bald Knob North,348
precinct,Bald Knob TWP,348
precinct,Bald Knob Ward 1,372
precinct,Bald Knob Ward 2,372
precinct,Bald Knob Ward 3,372
precinct,Baldwin,44
precinct,Baldwin Mill,31
precinct,Baldwyn,3
precinct,Baleville,10
precinct,Ballard Complex,76
precinct,Ballentine 1,18
precinct,Ballentine 2,18
precinct,Balls Mill,7
precinct,Baltimore,10
precinct,Baltimore IT Academy #378|pplaceid: 10123|pollid: 1842|electdist: 27|prec: 28,22
precinct,Baltimore IT Academy #378|pplaceid: 10123|pollid: 3919|electdist: 27|prec: 29,22
precinct,Baltimore IT Academy No. 378|pplaceid: 10126|pollid: 1846|electdist: 27|prec: 35,22
precinct,Band Building,2
precinct,Bankhead,1
precinct,Banks City,70
precinct,Banks Rural,50
precinct,Banks/Harmbrick,3
precinct,Banner,1
precinct,Banner-Pineville,3
precinct,Bar Mac,1
precinct,Bar/Tarry,40
precinct,Bar/Yorktown,40
precinct,Barber,80
precinct,Barker's Creek-McAdams,26
precinct,Barksdale,36
precinct,Barr Road #1,32
precinct,Barr Road #2,38
precinct,Barren,39
precinct,Barrineau,22
precinct,Barrington 0101; 101,60
precinct,Barrington 0102; 102,60
precinct,Barrington 0103; 103,60
precinct,Barrington 0104; 104,60
precinct,Barrington 0105; 105,60
precinct,Barrington Limited; 106,35
precinct,Barrows Mill,22
precinct,Barton,1
precinct,Bartow,28
precinct,Barwick,64
precinct,Basin,1
precinct,Bassett CH,60
precinct,Bassfield 26,4
precinct,Bassfield 31,2
precinct,Bassfield 32,2
precinct,Batesburg,28
precinct,Batesville #3,1
precinct,Batesville I,3
precinct,Bath,32
precinct,Baton Rouge,26
precinct,Batum,6
precinct,Baugo 1,3
precinct,Baugo 2,3
precinct,Baugo 3,3
precinct,Baugo 4,3
precinct,Baugo 5,3
precinct,Baugo 6,3
precinct,Baugo 7,3
precinct,Baumeister 04,6
precinct,Baxter,31
precinct,Baxterville,1
precinct,Bay,48
precinct,Bay Branch,28
precinct,Bay Center,10
precinct,Bay Central,2
precinct,Bay Creek,28
precinct,Bay Springs Beat 3,1
precinct,Bay Springs Beat 4,1
precinct,"Bay Village, Birdeye",80
precinct,Bayliss,60
precinct,Bayonne 10th Cong,48
precinct,Bayonne 8th Cong,48
precinct,Bayonne W1 D1,24
precinct,Bayonne W1 D10,24
precinct,Bayonne W1 D11,24
precinct,Bayonne W1 D12,24
precinct,Bayonne W1 D13,24
precinct,Bayonne W1 D14,24
precinct,Bayonne W1 D15,24
precinct,Bayonne W1 D16,24
precinct,Bayonne W1 D2,24
precinct,Bayonne W1 D3,24
precinct,Bayonne W1 D4,24
precinct,Bayonne W1 D5,24
precinct,Bayonne W1 D6,24
precinct,Bayonne W1 D7,24
precinct,Bayonne W1 D8,24
precinct,Bayonne W1 D9,24
precinct,Bayonne W2 D1,24
precinct,Bayonne W2 D10,24
precinct,Bayonne W2 D11,24
precinct,Bayonne W2 D12,24
precinct,Bayonne W2 D13,24
precinct,Bayonne W2 D14,24
precinct,Bayonne W2 D15,24
precinct,Bayonne W2 D16,24
precinct,Bayonne W2 D2,24
precinct,Bayonne W2 D3,24
precinct,Bayonne W2 D4,24
precinct,Bayonne W2 D5,24
precinct,Bayonne W2 D6,24
precinct,Bayonne W2 D7,24
precinct,Bayonne W2 D8,24
precinct,Bayonne W2 D9,24
precinct,Bayonne W3 D1,24
precinct,Bayonne W3 D10,24
precinct,Bayonne W3 D11,24
precinct,Bayonne W3 D12,24
precinct,Bayonne W3 D13,24
precinct,Bayonne W3 D14,24
precinct,Bayonne W3 D15,24
precinct,Bayonne W3 D16,24
precinct,Bayonne W3 D17,24
precinct,Bayonne W3 D18,24
precinct,Bayonne W3 D19,24
precinct,Bayonne W3 D2,24
precinct,Bayonne W3 D3,24
precinct,Bayonne W3 D4,24
precinct,Bayonne W3 D5,24
precinct,Bayonne W3 D6,24
precinct,Bayonne W3 D7,24
precinct,Bayonne W3 D8,24
precinct,Bayonne W3 D9,24
precinct,Bayou Phillip,2
precinct,Bayview Elementary School|pplaceid: 14493|pollid: 5115|electdist: 5|prec: 5,7
precinct,Beach Crest,9
precinct,Beacon,12
precinct,Beacon Hill,3
precinct,Bear Creek,7
precinct,Bear Creek # 4,52
precinct,Bear Creek # 5,88
precinct,Bear Creek # 6,88
precinct,Bear Creek East,50
precinct,Bear Creek West,50
precinct,Beards Creek,28
precinct,Beat 1 Lexington,5
precinct,Beat 1/Harperville,2
precinct,Beat 1/Hillsboro,3
precinct,Beat 1/North Forest,1
precinct,Beat 14/BRANCH,2
precinct,Beat 2 Durant,4
precinct,Beat 2 Sub Durant,2
precinct,Beat 2 West,4
precinct,Beat 2/High Hill,2
precinct,Beat 2/Homewood,2
precinct,Beat 2/Lake,2
precinct,Beat 2/South Forest,1
precinct,Beat 2/Usry,2
precinct,Beat 3 Coxburg,2
precinct,Beat 3 Ebenezer,2
precinct,Beat 3 Goodman,2
precinct,Beat 3 Pickens,2
precinct,Beat 3/Cooperville/Springfield,1
precinct,Beat 3/Eastwest Morton,2
precinct,Beat 3/Northwest Forest,1
precinct,Beat 3/Pulaski,2
precinct,Beat 4 Lexington,5
precinct,Beat 4 Thornton,2
precinct,Beat 4 Walden Chapel,3
precinct,Beat 4/Clifton,4
precinct,Beat 4/Contrell,3
precinct,Beat 4/Forkville,4
precinct,Beat 4/Ludlow,3
precinct,Beat 4/North Morton,3
precinct,Beat 5 Cruger,2
precinct,Beat 5 Lexington,4
precinct,Beat 5 Tchula,2
precinct,Beat 5/Langs Mill,2
precinct,Beat 5/Northeast Forest,2
precinct,Beat 5/Salem,2
precinct,Beat 5/Sebastopol,1
precinct,Beat 5/Steele,2
precinct,Beat Four,1
precinct,Beat One North,1
precinct,Beat One South,3
precinct,Beat Two Water Valley,3
precinct,Beatty Road,25
precinct,Beaumont District 1,1
precinct,Beaumont Methodist,29
precinct,Beaumont Senior Citizens,2
precinct,Beauregard,2
precinct,Beaver 1,4
precinct,Beaver 2,4
precinct,Beaver Creek,9
precinct,Beaverdam,73
precinct,Beckham,1
precinct,Beckhamville,29
precinct,Bedford,64
precinct,Beebe Ward 1,354
precinct,Beebe Ward 2,354
precinct,Beebe Ward 3,354
precinct,Beebe Ward 3 C,354
precinct,Beech Hill,34
precinct,Beech Hill 2,34
precinct,Beech Island,29
precinct,Beech Springs,1
precinct,Beech Springs Intermediate,19
precinct,Beechwood,2
precinct,Belair Baptist Church,44
precinct,Belcher/Tyler,60
precinct,Belden,2
precinct,Bell Schoolhouse,5
precinct,Bellafonaine,3
precinct,Bellemont 40,330
precinct,Bells Ferry 02,40
precinct,Bells Ferry 03,40
precinct,Belmont,1
precinct,Belton,35
precinct,Belton Annex,28
precinct,Belvedere No. 44,28
precinct,Belvedere No. 62,32
precinct,Belvedere No. 74,30
precinct,Belvedere No. 9,30
precinct,Belzoni,1
precinct,Belzoni North -1,2
precinct,Belzoni North -2,2
precinct,Belzoni South -3,1
precinct,Ben 01,65
precinct,Ben 02,65
precinct,Ben Avon Methodist,23
precinct,Ben Lomond,50
precinct,Benevolence,24
precinct,Benge,8
precinct,Benndale,1
precinct,Bennett & Lemmons,45
precinct,Benoit,1
precinct,Benton,5
precinct,Benton 1,3
precinct,Benton 2,3
precinct,Benton East,15
precinct,Benton North,15
precinct,Benton South,15
precinct,Berea,3
precinct,Berlin,44
precinct,Berney 35,6
precinct,Berry Valley,9
precinct,Berwick,13
precinct,Bessie Thomas Center,40
precinct,Bester Elementary School Gym|pplaceid: 10939|pollid: 2742|electdist: 17|prec: 1,13
precinct,Beth Am In Town Synagogue|pplaceid: 10171|pollid: 1899|electdist: 13|prec: 8,23
precinct,Beth Am In Town Synagogue|pplaceid: 10171|pollid: 1902|electdist: 13|prec: 9,23
precinct,Beth/Springfield,24
precinct,Bethany,135
precinct,Bethany Baptist,32
precinct,Bethany Church,48
precinct,Bethany Wesleyan,24
precinct,Bethel,67
precinct,Bethel Gardens Community Center|pplaceid: 10952|pollid: 2747|electdist: 25|prec: 1,13
precinct,Bethel School,30
precinct,Bethel/Endville,2
precinct,Bethera,13
precinct,Bethune,16
precinct,Betlzoni South -5,1
precinct,Between,28
precinct,Beulah,1
precinct,Beulah Church,30
precinct,Beverly 002,10
precinct,Beverly Hills,20
precinct,Bexley,1
precinct,Bible Church,4
precinct,Bidville,68
precinct,Big Black,1
precinct,Big Bottom,9
precinct,"Big Bottom Wards 1,2,3",33
precinct,Big Bottom Wycough Logan,39
precinct,Big Creek,507
precinct,Big Fork,40
precinct,Big Level,1
precinct,Big Point,2
precinct,Big Rock,3
precinct,Big Shanty 01,40
precinct,Big Shanty 02,40
precinct,Big Springs,1
precinct,Bigelow,9
precinct,Biggersville,5
precinct,Bill Miller Center,28
precinct,Biloxi 10,1
precinct,Biloxi 11,2
precinct,Biloxi 8,1
precinct,Biloxi Bay,1
precinct,Biloxi Central,1
precinct,Biltmore Pines,29
precinct,Bingen,33
precinct,Bio,32
precinct,Birch 05,6
precinct,Birdsong FS,60
precinct,Birmingham Ridge,2
precinct,Birney 01,44
precinct,Birney 02,44
precinct,Bishop,64
precinct,Bishop Walsh School|pplaceid: 10013|pollid: 4498|electdist: 6|prec: 5,5
precinct,Bishop's Branch,42
precinct,Bismarck,76
precinct,Bissell,2
precinct,Black Creek,75
precinct,Black Creek 046,11
precinct,Black Hawk,1
precinct,Black Horse Run,25
precinct,Black Lake,9
precinct,Black River,9
precinct,Black River/Marshall,33
precinct,Black Rock,9
precinct,Black Rock(*),4
precinct,Black Springs,27
precinct,Blackburn 1,28
precinct,Blackburn 2,28
precinct,Blackland,71
precinct,Blacksburg Ward No. 1,14
precinct,Blacksburg Ward No. 2,14
precinct,Blackshear,20
precinct,Blackstock,32
precinct,Blackwell,5
precinct,Blackwell 01,40
precinct,Blairsville,24
precinct,Blakely,60
precinct,Blakely &amp; Outer Is,5
precinct,Blakeney,36
precinct,Blalock 36,6
precinct,Blanchard Park,44
precinct,Blasingame,36
precinct,Blevins,36
precinct,Blitch,48
precinct,Block 71 003,12
precinct,Blockhouse 068,13
precinct,Bloodworth,24
precinct,Blooming Grove,3
precinct,Bloomville,25
precinct,Blowing Cave,28
precinct,Blue Bayou,55
precinct,Blue Cane,70
precinct,Blue Creek,60
precinct,Blue Mountain,4
precinct,Blue Mtn City,70
precinct,Blue Mtn Rural,60
precinct,Blue Ridge,101
precinct,Blue Ridge 41,330
precinct,Blue Ridge Elementary,40
precinct,Blue Slough 084,11
precinct,Blue Springs,1
precinct,Bluff,27
precinct,Bluff City City & Rural,36
precinct,Bluff Springs,2
precinct,Bluffton,68
precinct,Bluffton 1A,25
precinct,Bluffton 1B,25
precinct,Bluffton 1C,25
precinct,Bluffton 1D,25
precinct,Bluffton 2A,25
precinct,Bluffton 2B,22
precinct,Bluffton 2C,25
precinct,Bluffton 2D,26
precinct,Bluffton 2E,27
precinct,Bluffton 3,20
precinct,Bluffton 4A,24
precinct,Bluffton 4B,22
precinct,Bluffton 4C,22
precinct,Bluffton 4D,22
precinct,Bluffton 5A,22
precinct,Bluffton 5B,22
precinct,Blundale,36
precinct,Blythe,2
precinct,Blythewood 1,38
precinct,Blythewood 2,31
precinct,Blythewood 3,41
precinct,Board Camp,40
precinct,Bobbie,9
precinct,Bobbie(*),4
precinct,Bobo,1
precinct,Bodaway 42,350
precinct,Bodcaw City & Rural,36
precinct,Boddie,32
precinct,Bogart,64
precinct,Bogue Chitto,4
precinct,Bohemia Manor High/Middle School|pplaceid: 10335|pollid: 2107|electdist: 2|prec: 1,7
precinct,Bohemia Manor High/Middle School|pplaceid: 10335|pollid: 2108|electdist: 2|prec: 2,7
precinct,Boiling Springs,34
precinct,Boiling Springs 9th Grade,21
precinct,Boiling Springs Elementary,21
precinct,Boiling Springs High School,21
precinct,Boiling Springs Intermediate,21
precinct,Boiling Springs South,32
precinct,Boistfort,9
precinct,Bold Springs,28
precinct,Boling Springs Jr. High,21
precinct,Bolivar,3
precinct,"Bolivar,Greenfield,Scott",85
precinct,Bolton,4
precinct,Bolton Street Synagogue|pplaceid: 13906|pollid: 4285|electdist: 27|prec: 46,22
precinct,Bonair,30
precinct,Bond,2
precinct,Bonita #13,150
precinct,Bonneau,16
precinct,Bonneau Beach,16
precinct,Bonnett,39
precinct,Bookman,31
precinct,Boondox,12
precinct,Boone Ward 1,90
precinct,Boone Ward 2,90
precinct,Boone Ward 3,90
precinct,Boone Ward 4,80
precinct,Booneville/Ag-Ctr,18
precinct,Boston,201
precinct,Boston Harbor,9
precinct,Boundary 044,11
precinct,Bounds,1
precinct,Bountyland,20
precinct,Bovina,2
precinct,Bowen,75
precinct,Bowersville,28
precinct,Bowie,2
precinct,Bowie 1,72
precinct,Bowie 2,72
precinct,Bowie 3,72
precinct,Bowie Rural,27
precinct,Bowie|07,168
precinct,Bowling Green,61
precinct,Bowman,52
precinct,Box 1,1
precinct,Box 2 Grendada Co Office,3
precinct,Box 3 City Auditorium,2
precinct,Box 4,2
precinct,Box 5,5
precinct,Boyd Hill,56
precinct,Boyer-Linn,2
precinct,Boyle,1
precinct,Boys and Girls Club Brooklyn Recreation Center|pplaceid: 11424|pollid: 3246|electdist: 25|prec: 13,23
precinct,Braddock Middle School|pplaceid: 13003|pollid: 4496|electdist: 5|prec: 4,5
precinct,Braden 37,6
precinct,Bradford Ward 1,342
precinct,Bradford Ward 2,342
precinct,Bradford Ward 3,342
precinct,Bradley,99
precinct,Bradley (Out),48
precinct,Bradshaw & Haywood,45
precinct,Brady 048,11
precinct,Branchville,36
precinct,Brandon,1
precinct,Brandon 1,23
precinct,Brandon 2,23
precinct,Brandon Central,1
precinct,Brandymill,36
precinct,Brandymill 2,36
precinct,Brantley,48
precinct,Braswell Education Complex,1
precinct,Braxton,1
precinct,Bray,36
precinct,Brazil,2
precinct,Breckenridge,76
precinct,Breezy Hill,29
precinct,Breland,3
precinct,Brewer,47
precinct,Brewers,48
precinct,Brewton,20
precinct,Briar Hill,2
precinct,Briarwood,70
precinct,Briarwood 2,36
precinct,Briarwood 3,36
precinct,Brick Store,44
precinct,Bridge Creek,31
precinct,Bridge-Fairgrounds,28
precinct,Bridgeboro,40
precinct,Bridgecreek,44
precinct,Bridgeport,1
precinct,Bridgetown,33
precinct,Briggs,36
precinct,Briggsville,44
precinct,Brighton,24
precinct,Brignal,1
precinct,Brinkley Ward 1,70
precinct,Brinkley Ward 2,70
precinct,Brinkley Ward 3,60
precinct,Brinkley/Dixon,50
precinct,Brinson,20
precinct,Bristol 0201; 201,76
precinct,Bristol 0202; 202,76
precinct,Bristol 0203; 203,76
precinct,Bristol 0204; 204,76
precinct,Bristol 0205; 205,76
precinct,Bristol 0206; 206,76
precinct,Bristol 0207; 207,76
precinct,Bristol 0208; 208,76
precinct,Bristol 0209; 209,77
precinct,Bristol Limited; 210,35
precinct,Broadmouth,20
precinct,Broadview,31
precinct,Broadway,53
precinct,Broken Arrow,32
precinct,Bronwood,24
precinct,Brookfield,28
precinct,Brooklet,48
precinct,Brooklyn,2
precinct,Brooklyn Homes|pplaceid: 11425|pollid: 3247|electdist: 25|prec: 14,23
precinct,Brooksville,1
precinct,Brookville I,3
precinct,Brookville II,3
precinct,Brookville III,3
precinct,Brookville IV,3
precinct,Brookville V,3
precinct,Broome,1
precinct,Brown & Carpenter,45
precinct,Brown Memorial Church|pplaceid: 10222|pollid: 1971|electdist: 11|prec: 3,21
precinct,Brown Springs,68
precinct,Brownfield,2
precinct,Brownsville,4
precinct,Browntown,28
precinct,Broxton,36
precinct,Bruce #3,1
precinct,Brunson,58
precinct,Brunswick,1
precinct,Brush Creek,85
precinct,Brushy Creek,70
precinct,Brushy Lake,64
precinct,Brutus 1 04,97
precinct,Brutus 2 04,97
precinct,Bryan,76
precinct,Bryant 01,44
precinct,Bryant 02,44
precinct,Brynion,12
precinct,Buchanan,2
precinct,Buck Branch Beat 2,1
precinct,Buck Creek,36
precinct,Buck Mountain,60
precinct,Buck Range,55
precinct,Buckatunna,5
precinct,Buckeye,20
precinct,Buckner,56
precinct,Buckner (Out),48
precinct,Bucoda,9
precinct,Bude,5
precinct,Buena Vista,68
precinct,Buffalo,19
precinct,Bullard,68
precinct,Bullocks Creek,24
precinct,Burbank 38,4
precinct,Burbank 38(*),2
precinct,Burch,24
precinct,Burcham,20
precinct,Burg,45
precinct,Burgamy,20
precinct,Burger Center,1
precinct,Burgess,1
precinct,Burlington,3
precinct,Burns,1
precinct,Burnside,2
precinct,Burnsville,3
precinct,Burrillville 0301; 301,88
precinct,Burrillville 0302; 302,88
precinct,Burrillville 0303; 303,88
precinct,Burrillville 0304; 304,88
precinct,Burrillville 0305; 305,88
precinct,Burrillville 0306; 306,88
precinct,Burrillville Limited; 307,35
precinct,Burroughs,80
precinct,Burrows 014,11
precinct,Bush 058,13
precinct,Bush Prairie,9
precinct,Bush River,29
precinct,Bushville,44
precinct,Buster Brown Community Center,3
precinct,Butler,3
precinct,Butler Cove,9
precinct,Butterfield,68
precinct,Butternut,38
precinct,Button Gwinnett,64
precinct,Bylas #11,171
precinct,Byram 1,4
precinct,Byram 2,2
precinct,Byram 3,4
precinct,Byrdine Beat 2,1
precinct,Bywy,1
precinct,C,58
precinct,C B Greer School,76
precinct,C WHIDBEY 01,6
precinct,C WHIDBEY 02,6
precinct,C WHIDBEY 03,6
precinct,C WHIDBEY 04,6
precinct,C WHIDBEY 05,6
precinct,C.C. Jackson Recreation Center|pplaceid: 13915|pollid: 4325|electdist: 27|prec: 54,23
precinct,C.C. Woodson Recreation,26
precinct,C001,29
precinct,C002,27
precinct,C003,17
precinct,C004,17
precinct,C005,17
precinct,C006,17
precinct,C007,29
precinct,C008,17
precinct,C009,17
precinct,C010,17
precinct,C011,17
precinct,C012,17
precinct,C013,17
precinct,C014,17
precinct,C015,17
precinct,C016,23
precinct,C017,17
precinct,C018,17
precinct,C019,28
precinct,C020,28
precinct,C021,28
precinct,C022,28
precinct,C023,17
precinct,C024,17
precinct,C025,17
precinct,C026,17
precinct,C027,17
precinct,C028,17
precinct,C029,17
precinct,C030,17
precinct,C031,17
precinct,C032,17
precinct,C033,17
precinct,C034,17
precinct,C035,17
precinct,C036,17
precinct,C037,17
precinct,C038,17
precinct,C1,152
precinct,C101,440
precinct,C101A,12
precinct,C101AB,17
precinct,C102,434
precinct,C102A,27
precinct,C103,400
precinct,C103-3C,7
precinct,C103A,4
precinct,C103B,9
precinct,C104,254
precinct,C104-4C,7
precinct,C104A,4
precinct,C104B,9
precinct,C105,135
precinct,C105-5C,7
precinct,C105A,13
precinct,C106,142
precinct,C106A,28
precinct,C107,137
precinct,C107A,28
precinct,C108,125
precinct,C109,109
precinct,C109A,35
precinct,C110,141
precinct,C110A,13
precinct,C111,72
precinct,C111A,15
precinct,C112,78
precinct,C113,65
precinct,C114,54
precinct,C115,32
precinct,C116,19
precinct,C117,17
precinct,C118,25
precinct,C119,11
precinct,C119A,14
precinct,C120,3
precinct,C120A,14
precinct,C121,32
precinct,C121A,14
precinct,C122,8
precinct,C122A,14
precinct,C123,6
precinct,C123A,14
precinct,C124,26
precinct,C125,28
precinct,C125A,14
precinct,C126,20
precinct,C127,28
precinct,C128,37
precinct,C129,20
precinct,C130,27
precinct,C131,24
precinct,C132,21
precinct,C133,23
precinct,C134,23
precinct,C135,23
precinct,C136,23
precinct,C137,26
precinct,C138,10
precinct,C139,7
precinct,C140,14
precinct,C141,24
precinct,C142,3
precinct,C143,4
precinct,C144,4
precinct,C148,4
precinct,C150,3
precinct,C151,4
precinct,C152,5
precinct,C153,3
precinct,C154,4
precinct,C155,3
precinct,C156,3
precinct,C157,3
precinct,C159,3
precinct,C160,5
precinct,C161,3
precinct,C162,3
precinct,C163,5
precinct,C164,4
precinct,C165,4
precinct,C167,4
precinct,C170,3
precinct,C171,3
precinct,C173,4
precinct,C174,4
precinct,C175,4
precinct,C176,4
precinct,C177,4
precinct,C178,5
precinct,C179,4
precinct,C180,4
precinct,C182,5
precinct,C183,3
precinct,C184,4
precinct,C185,4
precinct,C186,3
precinct,C187,5
precinct,C188,3
precinct,C189,3
precinct,C190,5
precinct,C191,3
precinct,C192,4
precinct,C193,4
precinct,C194,4
precinct,C195,4
precinct,C196,4
precinct,C197,4
precinct,C198,4
precinct,C199,5
precinct,C2,152
precinct,C200,4
precinct,C201,12
precinct,C202,6
precinct,C203,12
precinct,C204,10
precinct,C205,4
precinct,C207,3
precinct,C208,5
precinct,C209,5
precinct,C210,4
precinct,C211,4
precinct,C212,4
precinct,C213,4
precinct,C215,5
precinct,C216,5
precinct,C217,4
precinct,C218,4
precinct,C219,5
precinct,C220,3
precinct,C221,4
precinct,C222,4
precinct,C223,4
precinct,C224,5
precinct,C225,5
precinct,C226,4
precinct,C227,4
precinct,C228,5
precinct,C229,5
precinct,C230,4
precinct,C231,4
precinct,C232,4
precinct,C233,4
precinct,C235,4
precinct,C236,5
precinct,C237,5
precinct,C238,4
precinct,C239,4
precinct,C301,8
precinct,C302,8
precinct,C303,8
precinct,C304,6
precinct,C305,7
precinct,C306,4
precinct,C307,8
precinct,C308,6
precinct,C309,8
precinct,C310,10
precinct,C311,8
precinct,C401,8
precinct,C416,8
precinct,C501,10
precinct,CA,92
precinct,CABANISS,20
precinct,CABIN,20
precinct,CACHE,50
precinct,CACTUS FOREST,284
precinct,CADDO FIRE DEPT_,5
precinct,CADDO SR_ CENTER,5
precinct,CADDO VALLEY WARDS 1-3,65
precinct,CADES,26
precinct,CAHABA ROAD FIRE STATION,5
precinct,CAHOKIA 1,1
precinct,CAHOKIA 2,1
precinct,CAHOKIA 3,1
precinct,CAHOKIA 4,1
precinct,CAHOKIA 5,1
precinct,CAINS CHAPEL LIFE CTR,11
precinct,CALEDONIA,12
precinct,CALEDONIA P-1|20,3
precinct,CALEDONIA P-2|25,3
precinct,CALEDONIA TWP.|30,3
precinct,CALHOUN CITY,36
precinct,CALHOUN CO HEALTH DEPT,4
precinct,CALHOUN CO HWY DEPT,4
precinct,CALICO ROCK - WARD 1,64
precinct,CALICO ROCK - WARD 2,64
precinct,CALICO ROCK - WARD 3,64
precinct,CALICO ROCK - WARD 4,64
precinct,CALICO ROCK RURAL,56
precinct,CALIFORNIA-006,56
precinct,CALION,12
precinct,CALLAHAN BOYS & GIRLS #1,9
precinct,CALLAHAN BOYS & GIRLS #2,9
precinct,CALLANAN,20
precinct,CALLANAN(*),2
precinct,CALLAWAY TWP|30,2
precinct,CALLAWAY|25,2
precinct,CALVARY BAPTIST CHURCH EAST CAMDEN,12
precinct,CALVARY WMPH,48
precinct,CALY,48
precinct,CAM,88
precinct,CAMANO 01,8
precinct,CAMANO 02,8
precinct,CAMANO 03,8
precinct,CAMANO 04,8
precinct,CAMANO 05,8
precinct,CAMANO 06,8
precinct,CAMANO 07,8
precinct,CAMANO 08,8
precinct,CAMANO 09,8
precinct,CAMANO 10,8
precinct,CAMANO 11,8
precinct,CAMAS,9
precinct,CAMAS PRAIRIE,9
precinct,CAMBRIA TWP|20,3
precinct,CAMBRIDGE 144,9
precinct,CAMDEN CUMBERLAND PRESBYTERIAN CHURCH,10
precinct,CAMDEN TWP|10,3
precinct,CAMERON,30
precinct,CAMERON TWP|20,3
precinct,CAMP BRANCH CIVIC CENTER,17
precinct,CAMP CREEK,32
precinct,CAMP LAKE TWP.|30,2
precinct,CAMP POINT PCT 1,1
precinct,CAMP POINT PCT 2,1
precinct,CAMP RELEASE TWP.|35,3
precinct,CAMPBELL 1,90
precinct,CAMPBELL 2,90
precinct,CAMPBELL 3,110
precinct,CAMPBELL 4,90
precinct,CAMPBELL CITY|55,3
precinct,CAMPBELL TWP.|60,3
precinct,CAN,68
precinct,CANADYS,20
